,date,user_country,user_city,store_name,store_lat,store_lon,dfee,distance
183,2022-01-23,hr,City of Zagreb,Čušpajz & Faširanac,45.8124469,15.9737412,8.0,0.889998288491528
184,2022-01-23,hr,City of Zagreb,Broom 44,45.81451879999999,15.9772977,8.0,0.99759528456339
185,2022-01-23,hr,City of Zagreb,Slatka priča - Kranjčevićeva,45.8035197,15.9602977,10.0,1.550467315806193
186,2022-01-23,hr,City of Zagreb,Pingvin,45.8112861,15.975507100000016,8.0,0.708303997767855
187,2022-01-23,hr,City of Zagreb,Riblji fast food Triton - Kvatrić,45.813027,15.9968979,10.0,1.537400787185746
188,2022-01-23,hr,City of Zagreb,Nutelino,45.8135082,15.9794137,8.0,0.8636975409446329
189,2022-01-23,hr,City of Zagreb,Kebab Pri Čehu,45.8092709,15.9744825,8.0,0.5815846422349382
190,2022-01-23,hr,City of Zagreb,Gibanica,45.805783,15.9857037,8.0,0.4395634712368529
191,2022-01-23,hr,City of Zagreb,Salate&Co,45.81136610000001,15.973331099999987,8.0,0.812181799545597
192,2022-01-23,hr,City of Zagreb,Simple Bake by Jelena,45.80141039999999,15.9721398,8.0,0.7799546619470119
193,2022-01-23,hr,City of Zagreb,Gostionica Ficlek,45.8138842,15.9780682,8.0,0.9169424433071828
194,2022-01-23,hr,City of Zagreb,Cavallino pizza & sandwich bar,45.80949008517502,15.962469577789307,8.0,1.423866360370501
195,2022-01-23,hr,City of Zagreb,Shmeker,45.8058924,15.9768438,8.0,0.24789135466744897
196,2022-01-23,hr,City of Zagreb,Restoran Makarun,45.8113534,15.9748623,8.0,0.7406487853595677
197,2022-01-23,hr,City of Zagreb,Hercig Germknödel,45.81227367391252,15.975873758014997,8.0,0.793575667800154
198,2022-01-23,hr,City of Zagreb,Gablaona,45.81212800000001,15.9695882,0.0,1.076325826108619
199,2022-01-23,hr,City of Zagreb,Taquitos Bandidos,45.81398301940655,15.975813567638397,8.0,0.9719283483471779
200,2022-01-23,hr,City of Zagreb,OLI House Fulir,45.80004719999999,15.9394519,16.0,3.210270489480589
201,2022-01-23,hr,City of Zagreb,Kineski restoran Peking,45.8126482,15.9618436,10.0,1.6053317024154146
202,2022-01-23,hr,City of Zagreb,VeganKO,45.8104568,15.9715303,8.0,0.841587308942739
203,2022-01-23,hr,City of Zagreb,Plac kitchen & grill,45.81390450147749,15.977390706539154,8.0,0.9293273161151016
204,2022-01-23,hr,City of Zagreb,Lars & Sven,45.80575225422532,15.985109567609468,8.0,0.3934853679388848
205,2022-01-23,hr,City of Zagreb,Arepera Maracay,45.8109388,15.9745012,8.0,0.7186781688130743
206,2022-01-23,hr,City of Zagreb,Chicken house,45.8132574,15.9836544,8.0,0.8803841165305458
207,2022-01-23,hr,City of Zagreb,Dolce Torte,45.7958325,15.9601605,10.0,1.8955989631415278
208,2022-01-23,hr,City of Zagreb,Pyat,45.8064499,15.9529894,12.0,2.0984435063940827
209,2022-01-23,hr,City of Zagreb,Green point,45.811975169013145,15.972670018672945,8.0,0.8970475017759171
210,2022-01-23,hr,City of Zagreb,Pizzeria & Pancakes Diverso,45.8136366,15.9870309,8.0,1.0308794873745495
211,2022-01-23,hr,City of Zagreb,Fakin Craft Bar ,45.79886066766066,15.970824658870697,8.0,1.0479336931306173
212,2022-01-23,hr,City of Zagreb,Big Mamma,45.8136389,15.9964764,10.0,1.5472330537649364
213,2022-01-23,hr,City of Zagreb,Bistro Mostovi,45.804658767240824,15.997756719589232,8.0,1.3795301213986557
214,2022-01-23,hr,City of Zagreb,Puž Muž,45.8026961,15.9674621,8.0,1.0325614298048056
215,2022-01-23,hr,City of Zagreb,Burger Station ,45.8058706,15.9841729,8.0,0.32111418517436013
216,2022-01-23,hr,City of Zagreb,OAZA Joyful Kitchen,45.81420259391279,15.975734244184439,8.0,0.9969989612824446
217,2022-01-23,hr,City of Zagreb,Bistro Helios,45.7988807,15.9647942,8.0,1.40759955847617
218,2022-01-23,hr,City of Zagreb,Naša priča,45.8153094,15.993207,8.0,1.473869377172563
219,2022-01-23,hr,City of Zagreb,Catering Kralj Krešimir,45.8084893,15.9927455,8.0,1.0313838899460872
220,2022-01-23,hr,City of Zagreb,Bombay Grill,45.8178041,15.9762841,8.0,1.3713705761437018
221,2022-01-23,hr,City of Zagreb,Mrvica Grill Branimirac,45.8068486,15.9917331,8.0,0.9151644346674418
222,2022-01-23,hr,City of Zagreb,Vagabund,45.81379829999999,15.9920268,8.0,1.290274413407842
223,2022-01-23,hr,City of Zagreb,Pizzeria Lira,45.811315,15.9765268,8.0,0.6755752697556712
224,2022-01-23,hr,City of Zagreb,Restoran Butler,45.803192,15.997577,8.0,1.3897710668847891
225,2022-01-23,hr,City of Zagreb,Centro Restaurant,45.813287571039936,15.985171794891357,8.0,0.9276643064745389
226,2022-01-23,hr,City of Zagreb,Slastičarnica Krokant,45.76404040000001,16.0023351,22.0,4.951880000616946
227,2022-01-23,hr,City of Zagreb,Foodie - Cvjetni,45.8124469,15.9737412,8.0,0.889998288491528
228,2022-01-23,hr,City of Zagreb,Rusko Bistro,45.8133823,15.9806136,8.0,0.8495363160365259
229,2022-01-23,hr,City of Zagreb,Mex - Cvjetni,45.8124469,15.9737412,8.0,0.889998288491528
230,2022-01-23,hr,City of Zagreb,Bistrot Aria,45.7963445,15.9664502,8.0,1.4850496028622115
231,2022-01-23,hr,City of Zagreb,Sindikat Food club by Tvornica kulture,45.80854735192767,15.992091280206,8.0,0.9850435782363514
232,2022-01-23,hr,City of Zagreb,Hemingway Bar & Bistrot,45.8100086,15.9709457,8.0,0.8487918238997662
233,2022-01-23,hr,City of Zagreb,Revolucija drinks & bites,45.8127208,15.9738674,8.0,0.9104518144145849
234,2022-01-23,hr,City of Zagreb,Bistro Market,45.81122360862746,15.972278416156769,8.0,0.8553447004496136
235,2022-01-23,hr,City of Zagreb,Burger Bar - Zavrtnica,45.80760027223144,15.999883711338045,10.0,1.5526323846233847
236,2022-01-23,hr,City of Zagreb,Žiraffa,45.812331489471624,15.982297741705247,8.0,0.7522168607619915
237,2022-01-23,hr,City of Zagreb,OMMA 한식당 . Korejski Restoran,45.80261920221672,15.969454050064087,8.0,0.8915061086693199
238,2022-01-23,hr,City of Zagreb,Kuhacha - domaća kuhinja,45.81281645592195,15.97499817609787,8.0,0.8771336475962362
239,2022-01-23,hr,City of Zagreb,Sofra - Borovje,45.7890533,16.0113358,16.0,3.0566947521920667
240,2022-01-23,hr,City of Zagreb,Kebab Paradise,45.81590030641484,16.000996828079224,10.0,1.9785379345566498
241,2022-01-23,hr,City of Zagreb,Bistro Gladni Vuk,45.7993083,15.9496764,12.0,2.4608515872701706
242,2022-01-23,hr,City of Zagreb,Food to Go,45.8104958,16.0023683,10.0,1.810112572852837
243,2022-01-23,hr,City of Zagreb,Arigato Japanese Cuisine,45.8104468,15.9748389,8.0,0.6592481828071164
244,2022-01-23,hr,City of Zagreb,Slon i ljubav,45.8123729,15.9502929,12.0,2.420606379346483
245,2022-01-23,hr,City of Zagreb,Acai & Salad Bar,45.8025974,16.0088227,12.0,2.25967355074433
246,2022-01-23,hr,City of Zagreb,WokMe/Mex - Radnička,45.8026971,16.0039864,10.0,1.8880944371413872
247,2022-01-23,hr,City of Zagreb,Star Burger & Grill,45.8034019,15.9619037,8.0,1.4300330358503908
248,2022-01-23,hr,City of Zagreb,Kebab i Grill Kod debelog,45.80620589999999,15.9529633,12.0,2.0996473438091154
249,2022-01-23,hr,City of Zagreb,"Falafel, etc",45.8069452,15.9533361,12.0,2.074356066473099
250,2022-01-23,hr,City of Zagreb,Le Kolač,45.81474949813728,15.990911722183228,8.0,1.3084361934222222
251,2022-01-23,hr,City of Zagreb,Ginger sushi - Masarykova,45.8103112,15.9715493,8.0,0.8304539038195805
252,2022-01-23,hr,City of Zagreb,Restoran Lončić,45.8107851,15.9579949,10.0,1.7980941719668264
253,2022-01-23,hr,City of Zagreb,Zvona Catering,45.8033331,15.9470189,14.0,2.574165431252138
254,2022-01-23,hr,City of Zagreb,Noise street food,45.7791084,15.9860707,0.0,3.000669591393026
255,2022-01-23,hr,City of Zagreb,The M Brothers Steak House,45.8120255,15.9726699,8.0,0.9013778274678358
256,2022-01-23,hr,City of Zagreb,Maredo Grill,45.80117191594372,15.961160659790039,10.0,1.5497676800612015
257,2022-01-23,hr,City of Zagreb,Dvije Žarulje,45.8018234,16.0111925,12.0,2.4552423959853935
258,2022-01-23,hr,City of Zagreb,Craft Room,45.8161125,15.9772719,8.0,1.1717756501287424
259,2022-01-23,hr,City of Zagreb,Fretta Gusto,45.80503701264952,15.996497484844634,8.0,1.278982460659359
260,2022-01-23,hr,City of Zagreb,Biberon Food Bar Radnička,45.80317787691587,16.0061252117157,12.0,2.0432458175814863
261,2022-01-23,hr,City of Zagreb,Burger & Pizza bar,45.8008373,15.9442018,6.0,2.831862107243485
262,2022-01-23,hr,City of Zagreb,Bistro Fotić,45.809714,15.9766813,8.0,0.5113643213709741
263,2022-01-23,hr,City of Zagreb,Restoran Piccolo,45.7972979,15.9895507,8.0,1.195589659214395
264,2022-01-23,hr,City of Zagreb,Slastičarnica Meli,45.7992749,15.9461629,14.0,2.7236109542502724
265,2022-01-23,hr,City of Zagreb,Hygge Danish Bistro,45.7938737,15.9701709,10.0,1.526981733835585
266,2022-01-23,hr,City of Zagreb,"Gastro bar ""Mali, ali""",45.809192463609165,15.985735058784485,8.0,0.5843826834572187
267,2022-01-23,hr,City of Zagreb,Restoran Padre,45.7935445,15.9721568,8.0,1.4892712163367932
268,2022-01-23,hr,City of Zagreb,Lažni Svjedok Street Food,45.811595064667266,15.978907821460995,8.0,0.6554070678973605
269,2022-01-23,hr,City of Zagreb,Fidel Gastro,45.8082566,15.9565424,10.0,1.8426273747293809
270,2022-01-23,hr,City of Zagreb,Pepes,45.8128169,15.9597736,10.0,1.7563280385996978
271,2022-01-23,hr,City of Zagreb,OUT Restaurant,45.81320179999999,15.9735089,8.0,0.9705876944539918
272,2022-01-23,hr,City of Zagreb,Kutak za klopicu,45.7924711,15.9803532,8.0,1.4778053421137995
273,2022-01-23,hr,City of Zagreb,Izakaya Fuliranje,45.8054455,15.9758868,8.0,0.32346713395532956
274,2022-01-23,hr,City of Zagreb,Nico's,45.8132737,15.9789235,8.0,0.8406975878475828
275,2022-01-23,hr,City of Zagreb,Piterija Fresh,45.78609040000001,15.9529044,16.0,3.0349927572628217
276,2022-01-23,hr,City of Zagreb,Samo Fino,45.80471873520438,16.008093037614728,12.0,2.1786403116556983
277,2022-01-23,hr,City of Zagreb,History kitchen Tkalča,45.8173031,15.9762206,8.0,1.3180607003133467
278,2022-01-23,hr,City of Zagreb,4 Kralja,45.80903929999999,15.9883875,8.0,0.7435402235980741
279,2022-01-23,hr,City of Zagreb,Eateria,45.8021687,15.9668252,8.0,1.099220256085662
280,2022-01-23,hr,City of Zagreb,Layali,45.81751621163828,15.976172983646393,8.0,1.3419900094494415
281,2022-01-23,hr,City of Zagreb,PokeBall,45.7956383,15.9703533,8.0,1.3527561235566439
282,2022-01-23,hr,City of Zagreb,Pizzeria Avalon,45.7924289,15.9782998,8.0,1.4883865033131876
283,2022-01-23,hr,City of Zagreb,Dr. Gablec & Mr. Grill,45.8007984,15.9575305,10.0,1.8300374394925516
284,2022-01-23,hr,City of Zagreb,Gablek,45.8023932,15.9553204,10.0,1.9524993524227443
285,2022-01-23,hr,City of Zagreb,NU pizzeria,45.78046450109884,15.985153019428251,14.0,2.840958666562615
286,2022-01-23,hr,City of Zagreb,Johann Franck,45.81305575298784,15.978538691997528,8.0,0.8202715827319398
287,2022-01-23,hr,City of Zagreb,Hemingway bar Lisinski,45.80073816141403,15.979746744168258,8.0,0.5585020129597391
288,2022-01-23,hr,City of Zagreb,Bakina Kuhača,45.779083916331636,15.995660919733655,16.0,3.204642881803525
289,2022-01-23,hr,City of Zagreb,Franko's Pizza Bar,45.80803327847271,15.998148322105408,8.0,1.4271228617233462
290,2022-01-23,hr,City of Zagreb,Theatrium by Filho,45.81128609999992,15.975507100000016,0.0,0.7083039977598662
291,2022-01-23,hr,City of Zagreb,Pizzeria Pikolina,45.7983177,16.0041071,12.0,2.0417422070986584
292,2022-01-23,hr,City of Zagreb,Lazeez Lebanese Fast  Food,45.811286414318566,15.997703075408937,10.0,1.501696440464647
293,2022-01-23,hr,City of Zagreb,Žaropek pri Bakinom čušpajzu,45.8164361,15.9996654,10.0,1.9307437952440838
294,2022-01-23,hr,City of Zagreb,Restoran Trnjanka,45.798871,15.9807247,8.0,0.7676056854710758
295,2022-01-23,hr,City of Zagreb,Catering Joško,45.8008414,16.0009905,10.0,1.7143872263332007
296,2022-01-23,hr,City of Zagreb,Grill Žar,45.8034222,15.9589692,10.0,1.6538955174190837
297,2022-01-23,hr,City of Zagreb,Kebab Siga,45.8008914297588,16.001074612140656,10.0,1.7188099135854278
298,2022-01-23,hr,City of Zagreb,Burek.ba,45.7960325,15.9700478,8.0,1.3301564643100179
299,2022-01-23,hr,City of Zagreb,Restoran Juhica,45.82282980000001,16.0122387,16.0,3.136892373154214
300,2022-01-23,hr,City of Zagreb,Wok n pizza,45.7962958,15.9325459,18.0,3.829853345113045
301,2022-01-23,hr,City of Zagreb,Sve najbolje - Vege fino za sve,45.796055625917944,15.969826877117157,8.0,1.3381279995241069
302,2022-01-23,hr,City of Zagreb,Zdrav Stav,45.82346099999999,16.0082817,14.0,2.9451616638870517
303,2022-01-23,hr,City of Zagreb,Vodnjanka,45.810943173049615,15.972079932689665,8.0,0.8446244267537238
304,2022-01-23,hr,City of Zagreb,Restoran Zvomat - Horvatovac,45.8263224,15.9884757,12.0,2.3794229540741547
305,2022-01-23,hr,City of Zagreb,Vesela Kruška ,45.78070393713462,15.95509886741638,16.0,3.3918051516101704
306,2022-01-23,hr,City of Zagreb,Žuta Podmornica,45.8016406,15.9347086,18.0,3.5442863311265564
307,2022-01-23,hr,City of Zagreb,Francuska priča,45.80563332632377,15.920463502407072,22.0,4.619037029732913
308,2022-01-23,hr,City of Zagreb,Dida Marijan,45.7991469,15.9594909,10.0,1.7544246888142647
309,2022-01-23,hr,City of Zagreb,Restoran Spoon,45.7935025,15.969448,10.0,1.5910422766541341
310,2022-01-23,hr,City of Zagreb,Inst@food,45.780803,15.9628456,16.0,3.0789998174237247
311,2022-01-23,hr,City of Zagreb,Meet & Eat,45.8156586,15.9764171,8.0,1.1366911346188895
312,2022-01-23,hr,City of Zagreb,Pečenjara Zapruđe,45.77874994756102,15.995470802692816,16.0,3.2335753970752115
313,2022-01-23,hr,City of Zagreb,Sherpa,45.7798618,16.0062871,18.0,3.527107958701954
314,2022-01-23,hr,City of Zagreb,Grill & Bar Rampa,45.7941432,15.996468,10.0,1.814430972254914
315,2022-01-23,hr,City of Zagreb,Melt Gelato & Brunch Bar,45.8138011,15.9758646,8.0,0.9515480554699602
316,2022-01-23,hr,City of Zagreb,Restoran Tajer,45.8140563,16.0063971,12.0,2.2427908169960267
317,2022-01-23,hr,City of Zagreb,Kremenko Grill,45.7874408,15.9542395,14.0,2.8550977752067537
318,2022-01-23,hr,City of Zagreb,Oh La La Burgers,45.7757801,15.972339,16.0,3.3871407625879217
319,2022-01-23,hr,City of Zagreb,Casa Tortilla,45.813716,15.9331818,18.0,3.7389685480392516
320,2022-01-23,hr,City of Zagreb,Orkan,45.824326908259884,16.01210318318391,16.0,3.232310001789869
321,2022-01-23,hr,City of Zagreb,Aryana Grill,45.7897267,15.9282254,20.0,4.395555699401959
322,2022-01-23,hr,City of Zagreb,Zagorka,45.8084543,15.9474837,14.0,2.5416630985339177
323,2022-01-23,hr,City of Zagreb,R Kebab & Grill House,45.806381222685076,15.92347025871277,20.0,4.386403469619853
324,2022-01-23,hr,City of Zagreb,StarFish,45.7940313,15.9967465,10.0,1.8384718027617293
325,2022-01-23,hr,City of Zagreb,Krpice sa zeljem,45.7934705,15.9532793,12.0,2.4843263715161292
326,2022-01-23,hr,City of Zagreb,Foodie - Avenue mall,45.776601199999945,15.978732900000002,16.0,3.244377014737803
327,2022-01-23,hr,City of Zagreb,Family food,45.8135567,16.0133982,14.0,2.728403733555617
328,2022-01-23,hr,City of Zagreb,Moby Dick ,45.76588049999999,15.9882617,20.0,4.480936693682712
329,2022-01-23,hr,City of Zagreb,Egoist Bar Cvjetno,45.78823366408899,15.957303643226624,14.0,2.6278828564124606
330,2022-01-23,hr,City of Zagreb,KSS Burger One,45.776216,15.9723723,16.0,3.3389642739087044
331,2022-01-23,hr,City of Zagreb,Pizza Neox,45.7763814,15.9719797,16.0,3.3264460441181787
332,2022-01-23,hr,City of Zagreb,Pizzeria Stross,45.79355340953087,15.99646121263504,10.0,1.861344893644842
333,2022-01-23,hr,City of Zagreb,Restoran Velebit,45.8054456,16.0141766,14.0,2.647503076497842
334,2022-01-23,hr,City of Zagreb,Matrix,45.7970582,16.0124522,14.0,2.693476811277859
335,2022-01-23,hr,City of Zagreb,Togo Grill,45.774111588243485,15.955208837985992,20.0,4.011978871772467
336,2022-01-23,hr,City of Zagreb,Princ Food,45.7898766,15.9555998,14.0,2.5903772179093374
337,2022-01-23,hr,City of Zagreb,La Nostra Casa,45.809084784272414,15.98574846982956,8.0,0.5774158622767029
338,2022-01-23,hr,City of Zagreb,Index,45.7860121,15.9528515,16.0,3.0441161557160448
339,2022-01-23,hr,City of Zagreb,Bull Burger,45.8034152,15.9529186,12.0,2.1186176626584996
340,2022-01-23,hr,City of Zagreb,Zoom,45.8008373,15.9442018,0.0,2.831862107243485
341,2022-01-23,hr,City of Zagreb,Premijer,45.7760706,15.9740583,16.0,3.334201262296019
342,2022-01-23,hr,City of Zagreb,Doctor Nutrition Bar,45.825867102167706,15.984973311424255,12.0,2.269557277184161
343,2022-01-23,hr,City of Zagreb,Kokolach,45.8158886,15.9995084,10.0,1.8841183816290392
344,2022-01-23,hr,City of Zagreb,Bikers Food Factory,45.791238104762265,15.955702364444733,12.0,2.483521601359931
345,2022-01-23,hr,City of Zagreb,Plješivička klet,45.792509,15.9251943,22.0,4.500704679203281
346,2022-01-23,hr,City of Zagreb,Ježeva kućica,45.82586149999999,16.0272935,20.0,4.292312896921486
347,2022-01-23,hr,City of Zagreb,Bistro Restart,45.763208,15.980091,22.0,4.732530799966876
348,2022-01-23,hr,City of Zagreb,Barcode Mitra,45.80694885763478,15.924940109252928,20.0,4.273923619571378
349,2022-01-23,hr,City of Zagreb,Catering Favory,45.81767257944053,15.940460355218864,16.0,3.3422764452113958
350,2022-01-23,hr,City of Zagreb,Jellyfish in  space,45.8132695,15.9978668,10.0,1.6155586887846045
351,2022-01-23,hr,City of Zagreb,Luca's Pizza & Pasta,45.80008362165692,15.967375338077545,8.0,1.166871004996733
352,2022-01-23,hr,City of Zagreb,Konoba Primošten,45.7908409,15.9597217,12.0,2.2876651576242533
353,2022-01-23,hr,City of Zagreb,Wasabi food,45.84351590000001,15.9723665,20.0,4.241953955181835
354,2022-01-23,hr,City of Zagreb,Pizzeria Čuki,45.830794,15.9960238,16.0,3.0484080646454617
355,2022-01-23,hr,City of Zagreb,Remi food,45.7804945,15.9879002,14.0,2.875208140400512
356,2022-01-23,hr,City of Zagreb,Makedonski Restoran Sveti Nikola,45.81218829623195,16.002160906791687,10.0,1.8587515855273482
357,2022-01-23,hr,City of Zagreb,Bistro Gemini,45.80799270000001,15.9419496,14.0,2.9634417104100965
358,2022-01-23,hr,City of Zagreb,Bistro Express,45.80799270000001,15.9419496,14.0,2.9634417104100965
359,2022-01-23,hr,City of Zagreb,Grill & Pizza Jarun,45.786915016822476,15.93402076347357,20.0,4.138255134018237
360,2022-01-23,hr,City of Zagreb,Nikki's Street Food Cafe,45.8170249,15.9761816,8.0,1.2886218894018202
361,2022-01-23,hr,City of Zagreb,Restoran Casablanca ,45.80247772912827,16.008651038624816,12.0,2.2486477227930703
362,2022-01-23,hr,City of Zagreb,Li'Moon,45.8256302,15.9773943,12.0,2.220139171415372
363,2022-01-23,hr,City of Zagreb,Fat Rabbit,45.7943541,15.9407077,8.0,3.3028031934878848
364,2022-01-23,hr,City of Zagreb,Bistro Bonkas,45.8187842,16.0269075,18.0,3.912278236799764
365,2022-01-23,hr,City of Zagreb,Dalmatino Grill & Pizza,45.78006920000001,15.9317123,22.0,4.712519017997485
366,2022-01-23,hr,City of Zagreb,Restoran Pupa - Kod Ljubice,45.7857747,15.9247006,22.0,4.832601319385814
367,2022-01-23,hr,City of Zagreb,Piterija Oklagija,45.7897267,15.9282254,20.0,4.395555699401959
368,2022-01-23,hr,City of Zagreb,Awokaido Asian Fusion kitchen & bar,45.79302800537444,15.947094197728022,14.0,2.9204734636717093
369,2022-01-23,hr,City of Zagreb,Savica Eatery,45.79102863787395,15.999347269535065,12.0,2.2194846565798985
370,2022-01-23,hr,City of Zagreb,Bakine savijače,45.79431045637494,15.996133446660677,10.0,1.7829740045655909
371,2022-01-23,hr,City of Zagreb,Lido,45.78191232518798,15.933099389076233,22.0,4.503689993511512
